"id","created_at","created_dmy","red","text","type","page_id","audiencia_interaccion","audiencia","comments","likes","reactions","shares","interaccion","ranking","views","user_id","username","name","user_desc","followers","friends","is_reply","is_rt","reply_to_id","location","pais","ciudad","sector","gen","lang","sentiment","sent_personalized","verbs","emojis","concepts","hashtags","mentions","media","link","keywords"
"1985854551624875","2022-08-13 18:21:05.0","13-08-2022","Facebook","FLAMANTE CHEVROLET GRAND VITARA MANUAL UNICO DUEÑO

💵𝑷𝑹𝑬𝑪𝑰𝑶 $12.700

☑️Año 2009
☑️Motor 2,0
☑️70.000km
☑️Aire acondicionado 
☑️Papeles al dia 2022
☑️A cualquier prueba mecanica 

Síguenos también Facebook, Instagram, y Tik Tok como RAFCAR AUTOMOTORES 

𝙀𝙉𝙏𝙍𝙀𝙂𝘼 𝙄𝙉𝙈𝙀𝘿𝙄𝘼𝙏𝘼 SIN 𝙀𝙉𝙏𝙍𝘼𝘿𝘼,  𝘾𝙍𝙀𝘿𝙄𝙏𝙊 𝙃𝘼𝙎𝙏𝘼 5 𝘼𝙉̃𝙊𝙎
*Contamos con financiamiento a través de cooperativas*

CONTACTOS 

*𝑹𝑨𝑭𝑪𝑨𝑹 𝑨𝑼𝑻𝑶𝑴𝑶𝑻𝑶𝑹𝑬𝑺*
𝑨𝒄𝒆𝒍𝒆𝒓𝒂 𝒕𝒖 
𝒄𝒐𝒓𝒂𝒛𝒐́𝒏, 𝒕𝒖 𝒂𝒖𝒕𝒐 𝒆𝒔𝒑𝒆𝒓𝒂 𝒑𝒐𝒓 𝒕𝒊!!
📍Estamos ubicados al norte de Quito, sector la Kennedy, av 6 Diciembre N52-33 e Isaac Barrera, a 10 mts  del Banco Pichincha o del Restaurante Manabiche en sentido norte-sur

#auto #autosymas #coche #credito #financiamento #creditovehicular #financiamentoveiculos #autosquito #autosecuador #patiodeautos #rafcarautomotores #soloparati #viral #viraltiktok #fyp #f1 #recuerdos #amigos #pvp #tiktokautos #moda #chevroletgrandvitara #chevroletecuador #chevrolet","Post","100084232270396","2","2","1","0","1","0","2","0",,"100084232270396","profile.php?id=100084232270396","Byron Enriquez",,"0","0",,,,,,,,"M","es","0",,"vetar,rafcar,rafcar,acelerar,esperar,n52","💵,☑️,☑️,☑️,☑️,☑️,☑️,📍","Precio,Restaurante,Instagram,Automotores,Entrega,Motor,Quito,Contactos,Prueba,Manabiche,Kennedy,Credito,Años,Mts,Sur,Financiamiento,Av,Ubicados,Norte,Dueño,Manual,Facebook,Auto,2022,Tok,Grand,Unico,Papeles,Acondicionado,Chevrolet,Quito Sector La Kennedy,Barrera,Mecanica,Banco,Corazón,N52 33,Inmediata,Diciembre,Aire,Sector,Dia 2022,Pichincha,Flamante,Año,Cooperativas,Sentido,Isaac,Entrada","Fyp,Auto,Tiktokautos,Pvp,Chevroletgrandvitara,Autosecuador,Viral,Financiamento,Soloparati,Autosquito,Coche,Autosymas,Chevroletecuador,Financiamentoveiculos,Amigos,Recuerdos,Moda,Viraltiktok,Patiodeautos,Credito,F1,Rafcarautomotores,Creditovehicular,Chevrolet",,,"https://www.facebook.com/1985854551624875/status/1985854551624875","#chevroletec"
"5439327052802000","2022-08-13 18:21:04.0","13-08-2022","Facebook","FLAMANTE CHEVROLET GRAND VITARA MANUAL UNICO DUEÑO

💵𝑷𝑹𝑬𝑪𝑰𝑶 $12.700

☑️Año 2009
☑️Motor 2,0
☑️70.000km
☑️Aire acondicionado 
☑️Papeles al dia 2022
☑️A cualquier prueba mecanica 

Síguenos también Facebook, Instagram, y Tik Tok como RAFCAR AUTOMOTORES 

𝙀𝙉𝙏𝙍𝙀𝙂𝘼 𝙄𝙉𝙈𝙀𝘿𝙄𝘼𝙏𝘼 SIN 𝙀𝙉𝙏𝙍𝘼𝘿𝘼,  𝘾𝙍𝙀𝘿𝙄𝙏𝙊 𝙃𝘼𝙎𝙏𝘼 5 𝘼𝙉̃𝙊𝙎
*Contamos con financiamiento a través de cooperativas*

CONTACTOS 

*𝑹𝑨𝑭𝑪𝑨𝑹 𝑨𝑼𝑻𝑶𝑴𝑶𝑻𝑶𝑹𝑬𝑺*
𝑨𝒄𝒆𝒍𝒆𝒓𝒂 𝒕𝒖 
𝒄𝒐𝒓𝒂𝒛𝒐́𝒏, 𝒕𝒖 𝒂𝒖𝒕𝒐 𝒆𝒔𝒑𝒆𝒓𝒂 𝒑𝒐𝒓 𝒕𝒊!!
📍Estamos ubicados al norte de Quito, sector la Kennedy, av 6 Diciembre N52-33 e Isaac Barrera, a 10 mts  del Banco Pichincha o del Restaurante Manabiche en sentido norte-sur

#auto #autosymas #coche #credito #financiamento #creditovehicular #financiamentoveiculos #autosquito #autosecuador #patiodeautos #rafcarautomotores #soloparati #viral #viraltiktok #fyp #f1 #recuerdos #amigos #pvp #tiktokautos #moda #chevroletgrandvitara #chevroletecuador #chevrolet","Post","100084232270396","0","0","0","0","0","0","0","0",,"100084232270396","profile.php?id=100084232270396","Byron Enriquez",,"0","0",,,,,,,,"M","es","0",,"vetar,rafcar,rafcar,acelerar,esperar,n52","💵,☑️,☑️,☑️,☑️,☑️,☑️,📍","Isaac,Grand,Dia 2022,Cooperativas,Tok,Mts,Papeles,Banco,Sur,Dueño,Kennedy,Precio,Pichincha,Mecanica,Año,Manual,Contactos,Barrera,Motor,Inmediata,Automotores,Auto,Aire,Sector,Facebook,Flamante,Acondicionado,Entrada,Financiamiento,Años,Restaurante,Prueba,Manabiche,Quito,Credito,Instagram,Norte,N52 33,Unico,Diciembre,Quito Sector La Kennedy,Av,Chevrolet,Corazón,2022,Sentido,Entrega,Ubicados","Fyp,Auto,Tiktokautos,Pvp,Chevroletgrandvitara,Autosecuador,Viral,Financiamento,Soloparati,Autosquito,Coche,Autosymas,Chevroletecuador,Financiamentoveiculos,Amigos,Recuerdos,Moda,Viraltiktok,Patiodeautos,Credito,F1,Rafcarautomotores,Creditovehicular,Chevrolet",,,"https://www.facebook.com/5439327052802000/status/5439327052802000","#chevroletec"
"1565801419571077122","2022-09-02 20:38:44.0","02-09-2022","Twitter","@HyundaiEcuador    2/2    Señores confie en su marca y sus asesores en talleres lo unico que responden  es que todos los Tucson 2022 pasaran por este problema  ... 😡😡😡😡","Tweet","813199859637506048","1","1","0","0","0","0","0","1",,"813199859637506048","katty3008","C.. Jara",,"10","84","false","false","-1",,,,,"F","es","-1",,"confiar,responder","😡,😡,😡,😡","Unico,Señores,Problema,2 2 Señores,Tucson 2022,Marca,Talleres,Asesores,Tucson",,"919965470672945152",,"https://twitter.com/katty3008/status/1565801419571077122","@hyundaiecuador"
"1565801032806006794","2022-09-02 20:37:12.0","02-09-2022","Twitter","@HyundaiEcuador  1/2  😡 Es terrible que su Tucson 2022 no haya pasado la Rtv en Quito por problema de gases acudi a talleres y tuvieron que hacer un bypass y gracias a esto tuve que hacer adicional pago de multas ya que no hay turnos en la @AMT_Quito","Tweet","813199859637506048","1","1","0","0","0","0","0","1",,"813199859637506048","katty3008","C.. Jara",,"10","84","false","false","-1",,,,,"F","es","-1",,"acudir","😡","Tucson 2022,Turnos,Rtv,Pago,Talleres,Gracias,Tucson,2022,Terrible,Multas,Adicional,Gases,Bypass,Problema,Quito",,"919965470672945152,1410717701748711433",,"https://twitter.com/katty3008/status/1565801032806006794","@hyundaiecuador"
"1558769793167237120","2022-08-14 10:57:33.0","14-08-2022","Twitter","@ChevroletEc Dejen de promocionar este carro en Chevy es lo peor","Tweet","901542489793982464","3","3","0","0","0","0","0","1",,"901542489793982464","Elcachuelas5","CACHUELAS",,"29","327","true","false","1554840067084091394","Guayaquil, Ecuador","ECU","Guayaquil",,"U","es","-1",,"promocionar",,"Carro,Dejen,Chevy",,"80688967",,"https://twitter.com/Elcachuelas5/status/1558769793167237120","@chevroletec"
"1568309996361850880","2022-09-09 18:46:55.0","09-09-2022","Twitter","Compartimos algunos momentos en esta jornada de camaradería entre los socios #CBEI #Feragosto2022
Gracias a todos los auspiciantes y amigos
@guidoflavio @hunterEcuador @welmerqn58 @mario_orellanaB @Andersen_EC @jorgevillacrese @_jorgegarcial @neryjac_nery @GSolorz @mafegalo https://t.co/yczXfNxKmV","Tweet","993613148274987008","441","257","0","14","0","6","20","5",,"993613148274987008","ecuaitalia","Cámara Binacional Ecuatoriano Italiana",,"2369","1135","true","false","1559167154494259200",,,,,"F","es","1",,"compartir",,"Momentos,Jornada,Gracias A Todos Los Auspiciantes,Gracias,Auspiciantes,Amigos,Camaradería,Socios","Cbei,Feragosto2022","180321488,301084643,1058816352541200384,883076002502541312,1016690516900139008,190800122,502379277,2188220121,246659700,324446346","https://pbs.twimg.com/ext_tw_video_thumb/1568308836385054722/pu/img/GPBbwzDo3LFJwodn.jpg","https://twitter.com/ecuaitalia/status/1568309996361850880","@hunterecuador"
"1568041894327771142","2022-09-09 01:01:35.0","09-09-2022","Twitter","Muchas gracias a nuestros auspiciantes de los eventos de esta semana @Jalilbrokers @hunterEcuador @Andersen_EC @LeeOrellanaEC @generatrust @fisecorp @Roland_ec @Cuportseguridad #italcom https://t.co/ke6mPclCxf","Tweet","993613148274987008","393","252","0","10","0","5","15","5",,"993613148274987008","ecuaitalia","Cámara Binacional Ecuatoriano Italiana",,"2366","1135","false","false","-1",,,,,"F","es","1",,,,"Auspiciantes,Semana,Gracias,Eventos","Italcom","293561049,301084643,1016690516900139008,1020621817441136640,1059472682524336128,1146886141033033733,1551466567,236425029","https://pbs.twimg.com/ext_tw_video_thumb/1568041864804057095/pu/img/uzPiLTUJkD21UKnz.jpg","https://twitter.com/ecuaitalia/status/1568041894327771142","@hunterecuador"
"1562853070547353600","2022-08-25 17:23:03.0","25-08-2022","Twitter","Bienvenido #QualitySeg  https://t.co/NkC20y1gjc nuevo partner #CBEI🇮🇹 
@jliturralde2 @ItalyinEcuador @gabisommerfeld @gjalilp @hunterEcuador @BuggattiEcuador @CostaCaterina @brunoleonep @CeEcuatoriano @FECABE_Ecuador https://t.co/z6CaIkGZU7","Tweet","993613148274987008","290","241","0","5","0","0","5","5",,"993613148274987008","ecuaitalia","Cámara Binacional Ecuatoriano Italiana",,"2357","1124","false","false","-1",,,,,"F","es","1",,"partner","🇮🇹",,"Qualityseg,Cbei","152112776,720677265038831616,315361861,2947170016,301084643,1094984352696537088,324486142,4384124723,1507244882,785302105150062592","https://pbs.twimg.com/media/FbBdzOcWIAA6Cm6.jpg","https://twitter.com/ecuaitalia/status/1562853070547353600","@hunterecuador"
"152854750745405","2022-08-29 18:11:32.0","29-08-2022","Facebook","Felicitamos a @industriasgye en su 86 aniversario; aportando al crecimiento económico nacional por la industrialización, generando opinión y proponiendo políticas en búsqueda del desarrollo.
@ceecuatoriano @giulabacigalupo @joseluisiturralde @guidojalil @ueecuador  @nicolapentti @caterinacosta @itaecuaramondi @pier.garcia @airprotek @vitomunozugarte @jccassinellic @corpei_ecuador @danteguayaquil.ec @buggatti_ecuador @jalilbrokers @hunterecuador","Post","104234815607399","330","5","1","2","4","0","5","3",,"104234815607399","C%C3%A1mara-de-Comercio-Binacional-Ecuatoriano-Italiana-104234815607399","Cámara de Comercio Binacional Ecuatoriano Italiana",,"325","0",,,,,,,,,"es","1",,"felicitar,aportar,proponer",,"Opinión,Económico,Nacional,Crecimiento,Garcia,Industrialización,Búsqueda,Desarrollo,Políticas,Aniversario",,"industriasgye,ceecuatoriano,giulabacigalupo,joseluisiturralde,guidojalil,ueecuador,nicolapentti,caterinacosta,itaecuaramondi,pier.garcia,airprotek,vitomunozugarte,jccassinellic,corpei_ecuador,danteguayaquil.ec,buggatti_ecuador,jalilbrokers,hunterecuador",,"https://www.facebook.com/152854750745405/status/152854750745405","@hunterecuador"
"1563727274964303872","2022-08-28 03:16:49.0","28-08-2022","Twitter","@ChevroletEc ¡Atrévete este mes a aprovechar este increíble financiamiento y estrena un Tracker Turbo con cuota desde $349! Chatea con un asesor ahora mismo.🚗","Tweet","1317598498553012226","13","13","0","0","0","0","0","2",,"1317598498553012226","Carloco60492113","Carloco","q45","102","244","false","true","1554563939542769664",,,,,"M","es","0",,"estrenar","🚗","Financiamiento,Turbo,Mes,Cuota,Tracker Turbo,Increíble,Tracker,Asesor,Chatea,Atrévete",,"80688967",,"https://twitter.com/Carloco60492113/status/1563727274964303872","@chevroletec"
"1563751334393925633","2022-08-28 04:52:25.0","28-08-2022","Twitter","@ChevroletEc Se dieron cuenta que la versión anterior es un desastre","Tweet","1417495276424675329","2","2","0","0","0","0","0","1",,"1417495276424675329","CarlosG63875378","Carlos Garces","Camarón que se duerme se lo lleva la corriente .","16","285","true","false","1554563939572269056",,,,,"M","es","-1",,,,"Versión,Desastre",,"80688967",,"https://twitter.com/CarlosG63875378/status/1563751334393925633","@chevroletec"
"1563222894028550144","2022-08-26 17:52:35.0","26-08-2022","Twitter","@RevistaEkos Más del 60% de los #SUV en Ecuador tienen una longevidad de hasta 10 años.

Y @HyundaiEcuador anunció su compromiso para alcanzar la neutralidad de carbono en sus operaciones en 2045.

Mundo Motor fue presentado por @HyundaiEcuador.
Esto y mucho más en ▶ https://t.co/0Xq8743MWv https://t.co/glROMvSAb0","Tweet","211275752","44","44","0","0","0","0","0","3",,"211275752","atakrlos","Carlos Rosado","🇪🇨
Siempre feliz.","438","445","false","true","1563221385828134913","Guayaquil-Ecuador","ECU","Guayaquil",,"M","es","1",,"anunciar,alcanzar,presentar","▶️","2045,Neutralidad,Carbono,Mundo,Mundo Motor,Años,Esto,Ecuador,Operaciones,Motor,Compromiso,Longevidad","Suv","239988268,919965470672945152","https://pbs.twimg.com/ext_tw_video_thumb/1563220345623957505/pu/img/X58Jf6URD5UyzCHm.jpg","https://twitter.com/atakrlos/status/1563222894028550144","@hyundaiecuador"
"1561509883077435394","2022-08-22 00:25:42.0","22-08-2022","Twitter","Increíble lo que vale un vehículo de estas características, marca y modelo en Colombia 🇨🇴 y lo exagerado que vale ese mismo carro en Ecuador 🇪🇨 casi el doble por qué pasa esto en mi país alguien que me explique. @ChevroletEc @AeadeEc @LassoGuillermo @SENAE_Aduana https://t.co/ZryUHFmwiT","Tweet","1374132900514430980","11","3","0","1","0","0","1","1",,"1374132900514430980","CZamalc","Carlos Zamalc","@UdeGuayaquil//Medicina.com","23","219","false","false","-1","Guayaquil","ECU","Guayaquil",,"M","es","1",,"explicar","🇨🇴,🇪🇨","Vehículo,País,Colombia,Ecuador,Marca,Doble,Increíble,Características,Carro,Exagerado,Modelo",,"80688967,799742342391435265,300390462,365860744","https://pbs.twimg.com/media/FauY9ZvWIAITqHM.jpg,https://pbs.twimg.com/media/FauY9ZnWQAAm7du.jpg","https://twitter.com/CZamalc/status/1561509883077435394","@chevroletec"
"621640275973968","2022-08-24 12:01:34.0","24-08-2022","Facebook","Hyundai Sonata Híbrido GLS T/A 2022
desde USD 35,890
Híbrido 
Motor: 2.0 NU PE Híbrido 
Potencia: 192 HP
Torque: 290 NM
Transmisión: Automático de 6 velocidades E-shift 
Fabricado: Corea del Sur 🇰🇷 ➖➖➖➖➖➖➖➖➖➖➖➖➖➖
#Hyundai #HyundaiEcuador #HyundaiSonata #Sonata #Sonatahybrid #guayaquil #quito #cuenca #manta #ambato #cumbaya #samborondon #ecuador #autosecuador #ecuadoriancars #cars #autos #auto #carros #carsec","Post","106284540842880","4","4","1","2","3","0","4","0",,"106284540842880","cars.ec1","Cars.ec",,"0","0",,,,,,,,"U","es","0",,"sonatar,torcar","🇰🇷,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖","Motor,Hyundai,Potencia,Usd,Transmisión,Shift,Corea Del Sur,Híbrido,Fabricado,Corea,Sur,Automático,Gls,2022,Velocidades","Auto,Ecuadoriancars,Quito,Carsec,Autosecuador,Manta,Carros,Sonatahybrid,Hyundai,Sonata,Guayaquil,Hyundaisonata,Cuenca,Samborondon,Cars,Hyundaiecuador,Autos,Ecuador,Cumbaya,Ambato",,,"https://www.facebook.com/621640275973968/status/621640275973968","#hyundaiecuador"
